scientificName
Ababesmya karelia
Linguatula crotali
Linguatula lanceolata
Linguatula leptocephalus
Linguatula mississippiensis
Linguatula reighardii
Linguatula rhinaria
Linguatula trionyx
Liniscus maseri
Linnaea longifolia
Linnaemyia compta
Linociera dominguensis
Linociera johnsonii
Linodesmus coecus
Linognathus piliferous
Linospora osteospora
Linotaenia bidens
Lintaxine microcotylea
Lintonia papillosa
Linum andrewsii
Linum medium
Linum perseum
Linum sp
Linus cathaetici
Liocarcinus tuberculatus
Liocoris hesperus
Lionucula corbuloides
Liorchis scotiae
Liospira subtilistriata
Liosthenus latreillei
Liothrips mikaniae
Liothrips wasabiae
Liotrigona betsimisaraka
Liotrigona bitika
Liotrigona bottegoi
Liotrigona chromensis
Liotrigona gabonensis
Liotrigona madecassa
Liotrigona mahafalya
Liotrigona nilssoni
Lipaleyrodes eurphorbiae
Liparis affgracilenta
Liparis ascendens
Liparis chrysorrhoea
Liparis dennyi
Liparis fabricii
Liparis fucensis
Liparis gracilenta
Liparis kamerunensis
Liparis letouzeyana
Liparis suborbicularis
Liparis tunicata
Lipeurus crassus
Lipeurus parkeri
Lipeurus sejugatus
Lipeurus sinuatus
Lipeurus tesselatus
Liphanthus coquimbensis
Liphyra brassolis
Liphyra grandis
Lipocystis polyspora
Liponyssus sylviarum
Liposthenes hymenocrateris
Liposthenes latreillei
Lipotriches acanthospermi
Lipotriches cassiae
Lipotriches orientalis
Lipotropha calliphorae
Lipotropha dorci
Lipotropha macrospora
Lipotropha microspora
Lippia alba
Lippia citrodora
Lippia graveolens
Lippia javanica
Lippia lappulacea
Lippia nodiflora
Lippia pohliana
Lippia repens
Lippia rosmarinifolia
Lippia sp
Lippia strigoea
Lippia triflora
Lippia triphylla
Lippia tulipifera
Lippia ukambensis
Lippia virgata
Liptena undina
Liquidambar fruits
Liquidambar orientalis
Liriodendron poplar
Liriodendron styraciflua
Liriodendron tulipi
Liriomyza carphephori
Liriomyza dopygmina
Liriomyza felti
Liriomyza impatientis
Liriomyza limopsis
Liriomyza melampyga
Liriomyza morio
Liriomyza violivora
Liriope platyphylla
Lisaea umbrosa
Lisa macrolepis
Lisianthus chelonoides
Lissonema brevicaudata
Lissonota argyresthiae
Lissonota tricincta
Lissorchis attenuatum
Lissorchis hypentelii
Lissorchis simeri
Lissotes reticulatus
Listrocarpus alouattae
Listrochelus fimbrixes
Listronotus setosipennis
Lithobius sp
Lithocarpus brevicaudatus
Lithocarpus densifolia
Lithocarpus edulis
Lithocarpus ewyckii
Lithocarpus falconeri
Lithocarpus glaber
Lithocarpus kawakamii
Lithocarpus konishii
Lithocarpus macphailii
Lithocarpus nantoensis
Lithocarpus quercifolius
Lithocarpus sp
Lithocarpus uvariifolia
Lithochytris pyramidalis
Lithocolletis aceriella
Lithocolletis acernella
Lithocolletis basistrigella
Lithocolletis bicinctella
Lithocolletis blancardella
Lithocolletis caryaefoliella
Lithocolletis comparella
Lithocolletis corylifoliella
Lithocolletis cramerella
Lithocolletis crataegella
Lithocolletis cretata
Lithocolletis cydoniella
Lithocolletis emberizaepennella
Lithocolletis ermani
Lithocolletis felinelle
Lithocolletis fuscedinella
Lithocolletis gaulthiella
Lithocolletis guttifinitella
Lithocolletis hamadryadella
Lithocolletis hancola
Lithocolletis harrisella
Lithocolletis hortella
Lithocolletis juglandis
Lithocolletis klemannella
Lithocolletis lantanella
Lithocolletis linifoliella
Lithocolletis lucetiella
Lithocolletis lucidicostella
Lithocolletis maestingella
Lithocolletis malella
Lithocolletis malifoliella
Lithocolletis malimalifoliella
Lithocolletis mespilella
Lithocolletis nemoris
Lithocolletis ostensackenella
Lithocolletis ostryaefoliella
Lithocolletis picturatella
Lithocolletis populiella
Lithocolletis populifoliella
Lithocolletis pseudolautella
Lithocolletis pseudopygmina
Lithocolletis pygmaea
Lithocolletis quinnata
Lithocolletis rajella
Lithocolletis ringoniella
Lithocolletis saliciphaga
Lithocolletis schreberella
Lithocolletis scitulella
Lithocolletis sorbicola
Lithocolletis sylvella
Lithocolletis tangerensis
Lithocolletis tiliaeella
Lithocolletis tremuloidiella
Lithocolletis tristrigella
Lithocolletis ulmifoliella
Lithocolletis viminella
Lithognathus lithognathus
Lithographus hieroglyphicus
Lithophane plumbealis
Lithosia complana
Lithospermum canadensis
Lithospermum carolinianum
Lithospermum sp
Lithraea brasiliensis
Lithurge collaris
Lithurgomma wagenknechti
Lithurgopsis apicalis
Lithurgopsis echinocacti
Lithurgus aethiops
Lithurgus laticeps
Lithurgus sp
Litigorgia stenobrachis
Litomastix eccelae
Litomastix gopimohani
Litomosa sp
Litopenaeus aztecus
Litoria eurynastes
Litosoma chrotarum
Litsea acuminata
Litsea breviumbellata
Litsea citriodora
Litsea japonica
Litsea leefeana
Litsea luzonica
Litsea quericoides
Litsea reticulata
Litsea sp
Littorina littoralis
Littorina rudis
Littorina sitkana
Littorina ziczac
Livistona australis
Livistona chinensis
Livistona drudei
Livistona humilis
Livistona muelleri
Livistona rhaclis
Livistona rotundifolia
Livistona saribus
Lixus acutipennis
Lixus breweri
Lixus cardui
Lixus immundus
Lixus strangulatus
Liza armada
Llama glama
Loasa sigmoidea
Lobatostoma peruviensis
Lobatus raninus
Lobelia agrestis
Lobelia camporum
Lobelia fervens
Lobelia fistulosa
Lobelia fruit
Lobelia hypoleuca
Lobelia keniensis
Lobelia linearis
Lobelia putemla
Lobelia silphitica
Lobelia sp
Lobelia stem
Lobelia telekii
Lobepomis peltifera
Lobesia incultana
Lobesia incystata
Lobobunaea natalensis
Lobometopon plumbeus
Loderus insulicola
Loemopsylla cheopis
Loeselia cardinalis
Loggerhead turtles
Lohiella inglisiae
Lola maculosus
Loligo opalescens
Loligo sanpaulensis
Loligo sp
Loligo spp
Lolium remotum
Lolium sp
Lolium tementulum
Lolliguncula diomedae
Lomandra caespitosa
Lomandra collina
Lomandra confertifolia
Lomandra densiflora
Lomandra fibrata
Lomandra filiformis
Lomandra glauca
Lomandra hystrix
Lomandra longifolia
Lomandra multiflora
Lomandra nana
Lomandra obliqua
Lomandra sororia
Lomandra spicata
Lomatia infernalis
Lomatium californioum
Lomatium dasycarpum
Lomatium daucifolium
Lomatium macrocarpum
Lomera caespitosae
Lonchocarpus eriocalyx
Lonchocarpus madagascariensis
Lonchocarpus monilis
Lonchocarpus nelsii
Lonchocarpus sericeus
Lonchocarpus spp
Lonchocarpus sutherlandii
Lonchura castaneothorax
Lonchura cucullata
Lonchura domesticata
Longihaptor longihaptor
Longistriata hassalli
Longistriata impudica
Longistriata melomyos
Longistriata musculi
Longistriata skrjabini
Longistriata spumosa
Longistriata tentaculata
Longistriata uromys
Longistriata vexillata
Longitarsus sp
Lonicera albiflora
Lonicera alpigum
Lonicera arborea
Lonicera arvensis
Lonicera californica
Lonicera ciliata
Lonicera conjugialis
Lonicera dictyophylla
Lonicerae lonicera
Lonicerae periclym
Lonicerae tatricae
Lonicera falanca
Lonicera ferdinandii
Lonicera gibbiflora
Lonicera gracilipes
Lonicera hylast
Lonicera interrupta
Lonicera korolkowii
Lonicera lataries
Lonicera ledebourii
Lonicera prolifera
Lonicera sp
Lonicera species
Lonicera splendida
Lonicera steum
Lonicera subspicata
Lonicera tatar
Lonicera ulosa
Lonicera xilostei
Lophanthus scrophulariales
Lopharia mussoorierisis
Lopharia tristicula
Lophidium sanguineum
Lophiocarpus burchelli
Lophiomys impansii
Lophiosphaera couchioides
Lophiosphaera sachalinensis
Lophiosphaera seaveri
Lophiosphaeria sarophulariae
Lophiostoma fluviatile
Lophiostoma littorale
Lophiostoma lophis
Lophiostoma sepultum
Lophiostoma tinctoria
Lophiotrema arundinis
Lophiotrema mytilinum
Lophiotrema ostryigenum
Lophira lanceolata
Lophocampa argentata
Lophocampa flavostica
Lophocampa polyodonta
Lophocephaloides ardoini
Lophocephaloides thripterae
Lophocephalus fernandezi
Lophocephalus insignis
Lophoceros flavirostris
Lophocrabro singularis
Lophodermellina juniperina
Lophodermium fimbriatum
Lophodermium friabile
Lophodermium iridis
Lophodermium obscurum
Lophodermium pendulus
Lophodermium pini
Lophodermium vulgare
Lophodytes serrator
Lophogorgia platyclados
Lophomyrtus kathryn
Lophophorus resplendens
Lophopompilus philadelphicus
Lophoproctinus bartachi
Lophoptera parallelnotata
Lophopteryx cucullina
Lophoscutus lepidus
Lophoscutus uhleri
Lophostemon grandiflorus
Lophostemon suaveolens
Lophuromys rahmi
Lophuromys sikapusi
Lophuromys woosnami
Lophyrotoma analis
Lophyrus pini
Lopidea ampla
Lopidea anisacanthi
Lopidea arizonae
Lopidea balli
Lopidea bonanza
Lopidea bullata
Lopidea caesar
Lopidea chandleri
Lopidea confluenta
Lopidea confraterna
Lopidea dakota
Lopidea eremita
Lopidea falcicula
Lopidea fuscosa
Lopidea garryae
Lopidea incurva
Lopidea instabilis
Lopidea intermedia
Lopidea lateralis
Lopidea lathyri
Lopidea major
Lopidea marginata
Lopidea minima
Lopidea minor
Lopidea nicholella
Lopidea nigridia
Lopidea picta
Lopidea pteleae
Lopidea scutata
Lopidea setosa
Lopidea staphyleae
Lopidea taurina
Lopidea teton
Lopidea ute
Lopidea wileyi
Lopidella birama
Lopidella knighti
Lopidella oaxacensis
Lopus lineolatus
Loranthomitoura spinetorum
Loranthomyces dominicanus
Loranthus bicolor
Loranthus dangerensis
Loranthus friesiorum
Loranthus longiflorus
Loranthus parasiticus
Loranthus regii
Loranthus scurrula
Loranthus tomentosus
Loranthus yadoridi
Loranthus yadoriki
Loricaria sp
Loricaria spp
Loricariichthys spp
Loris gracilis
Lorius sp
Lota maculata
Lottia digitalis
Lottia pelta
Lottia testudinalis
Lotus americanus
Lotus australis
Lotus berthelotti
Lotus crassifolius
Lotus davidsonii
Lotus glaucus
Lotus oblongifolius
Lotus riparius
Lotus scoparius
Lotus sp
Lotus spp
Lotus unifoliolatus
Loudetia flava
Lovoa brownii
Lovoa trichilioides
Loxaulus humilis
Loxaulus vaccinii
Loxa virescens
Loxodus bransoni
Loxogenes macrocirra
Loxostege rantalis
Loxostege similalis
Lozotaenia xylosteana
L tulipifera
Luciania parva
Lucifer faxani
Lucifer typus
Lucilia lycopodioides
Lucilia macellaria
Lucilia papuensis
Lucilia sylvarum
Lucinia sida
Lucius americanus
Lucknowia microcephala
Ludius cylindriformis
Ludvigia alternifolia
Ludwigia alternaria
Ludwigia epilobioides
Ludwigia octovalvis
Ludwigia repens
Luffa cylindrica
Lumbriculidae blue
Lumbriculidae pink
Lumbriculidae sp
Lumbriculiid pink
Lumbricus tanylobous
Lumbrinereis tenuis
Lumbrineris sp
Lumnitzera racemosa
Lunaceps bicolor
Lunaceps inaequalis
Lunaceps phaeopodis
Lunaceps trimaculatus
Lunaria redviva
Lunatia concinna
Lunularia rediviva
Luperaltica fuscula
Lupinus adsurgens
Lupinus albicaulis
Lupinus albifrons
Lupinus ammophilus
Lupinus andersonii
Lupinus arbustus
Lupinus arcticus
Lupinus argenteus
Lupinus chamissonis
Lupinus communis
Lupinus concinnus
Lupinus confertus
Lupinus croceus
Lupinus cumulicola
Lupinus densiflorus
Lupinus diffusus
Lupinus excubitus
Lupinus fereunus
Lupinus formosus
Lupinus hermosa
Lupinus hirsutissimus
Lupinus latifolius
Lupinus leucophyllus
Lupinus littoralis
Lupinus ludovicianus
Lupinus meionanthus
Lupinus monticola
Lupinus parviflorus
Lupinus phalleusis
Lupinus polycarpus
Lupinus rivularis
Lupinus sabinii
Lupinus sellulus
Lupinus sericeus
Lupinus sp
Lupinus species
Lupinus subalpinus
Lupinus sulphureus
Lupinus velutinus
Luprops sinensis
Luta maculora
Lutianus colugrinus
Lutianus lida
Lutjanus aratus
Lutjanus colorado
Lutjanus colugrinus
Lutjanus fulgens
Lutjanus gibbus
Lutjanus goreensis
Lutjanus guilcheri
Lutjanus inermis
Lutjanus jordani
Lutjanus kasmira
Lutjanus lemniscatus
Lutjanus lida
Lutjanus monostigma
Lutjanus novemfasciatus
Lutjanus purpureus
Lutjanus quinquelineatus
Lutjanus rivulatus
Lutjanus synagrus
Lutjanus viridis
Lutjanus vivanus
Lutra pruneri
Lutreola itatsi
Lutztrema bhattacharyai
Luzula capitata
Luzula confusa
Luzula paniflorum
Luzula sp
Luzula spp
Luzula verna
Lybius vielloti
Lycaena boldenarium
Lycaena clarki
Lycaena editha
Lycaena feildeni
Lycaena glaucon
Lycaena helle
Lycaena orus
Lycaena pseudargiolus
Lycaena splendens
Lycaena thersamon
Lycaena xanthoides
Lycaenidae unspecified
Lycaenopsis argiolus
Lycaota xylostei
Lycaste dowiana
Lychnis alba
Lychnis dioica
Lychnis floris
Lychnis gracillima
Lychnocanium tripus
Lycianthes synanthera
Lycia pomonaria
Lycium andusmi
Lycium brevipes
Lycium campanulatum
Lycium chinensis
Lycium cooperi
Lycium fremontii
Lycium halimi
Lycium hirsutum
Lycium pallidum
Lycium parishii
Lycium sp
Lycium species
Lycium spp
Lycium tubulosum
Lycium wrightii
Lycodes cortezianus
Lycodes lavalaei
Lycodes pallidus
Lycodes reticulatus
Lycodes rossi
Lycodes seminudus
Lycodon orientalis
Lycodontis moray
Lycogala epidendrum
Lycogala fragilis
Lycogala lividum
Lycogala pustulatum
Lycogala scintillans
Lycoperdales lycopendaceae
Lycoperdon brumalis
Lycoperdon californicum
Lycoperdon coloradensis
Lycoperdon esculentum
Lycoperdon glaciale
Lycoperdon guttatum
Lycoperdon hirtellum
Lycoperdon multiseptum
Lycoperdon persoonii
Lycoperdon pisiforme
Lycoperdon rotatum
Lycoperdon setosum
Lycoperdon subnigrescens
Lycoperdon subwrightii
Lycoperdon texensi
Lycoperdopsis reticulatus
Lycoperdopsis solmsii
Lycopersicon glabratum
Lycopersicon lycopersicum
Lycophotia saucia
Lycopodium europa
Lycopodium observum
Lycopus ramosissimus
Lycopus sp
Lycoris krameri
Lycorma deliculata
Lycosa coloradensis
Lycosidae sp
Lycurus sp
Lydella nigripes
Lygaeonematus abietinus
Lygaeonematus pini
Lygaeus amicta
Lygaeus analis
Lygaeus belfragei
Lygaeus familiaris
Lygaeus fraterna
Lygaeus militaris
Lygaeus reclivatus
Lygaeus truculentus
Lygephila limosa
Lygephila recta
Lygistorrhina sp
Lygocerus testaceimanus
Lygocoris deraeocoroides
Lygocoris diversilineata
Lygocoris pabulinus
Lygocoris pallens
Lygocoris rugicollis
Lygris diversilineata
Lygropia quaternalis
Lygus abroniae
Lygus atriflavus
Lygus bradleyi
Lygus ceanothi
Lygus convexicollis
Lygus gemellatus
Lygus humeralis
Lygus lucorum
Lygus mexicanus
Lygus plagiatus
Lygus potentillae
Lygus punctatus
Lygus robustus
Lygus rolfsi
Lygus rubroclarus
Lygus rubrosignatus
Lygus shulli
Lygus striatus
Lygus unctuosus
Lymaenon brevifuniculatus
Lymaenon cingulatus
Lymaenon cubensis
Lymaenon kazak
Lymaenon mitjaevi
Lymaenon taringae
Lymaenon vladimiri
Lymantria fumida
Lymantria incerta
Lymantria juglandis
Lymantria mathura
Lymantria ninayi
Lymantria obfuscata
Lymantria viola
Lymantria wiltshirei
Lymantria xylina
Lymantriidae unspecified
Lymnaea tomentosa
Lymnea atkaensis
Lymphocystis vitral
Lymphotropha tribolii
Lynchia maura
Lyniphia triangularis
Lynx aethiops
Lynx baileyi
Lynx eremicus
Lynx fasciatus
Lynx latrans
Lynx rufa
Lynx uinta
Lynx unita
Lynx vinta
Lynx woodhousei
Lyonetia speculella
Lyonetiidae unspecified
Lyonsia california
Lyperorchis lyperorchis
Lyperosia exigua
Lyperosia irritans
Lyperosomum charadrii
Lyperosomum sinuosum
Lyperosomum taipeiense
Lypesthes ater
Lypha erigonopsidis
Lyrcus albiclavus
Lyrcus capitis
Lyrcus catalpae
Lyrcus chalcis
Lyrcus coeliodis
Lyrcus incertus
Lyrcus nigroaeneus
Lyrcus rosaecolis
Lyriodendron styraciflua
Lyroda subita
Lysaphidus platensis
Lysaphidus pleotrichophori
Lysianassidae gammarids
Lysibia areator
Lysidium virginicum
Lysigamasus celticus
Lysigamasus cornutus
Lysigamasus jugincola
Lysigamasus minorleitneriae
Lysigamasus truncellus
Lysiloma bahamensis
Lysiloma latisiliquum
Lysiloma litiguum
Lysiloma sp
Lysiloma watsonii
Lysimachia fortunei
Lysimachia mauiriana
Lysimachia mauritiana
Lysimachia sp
Lysionotus pauciflorus
Lysiosquilla glabriuscula
Lysiosquilla glabriusula
Lysiphlebus thelaxis
Lysmata wurdemanni
Lystridea frazieri
Lythrum brasiliensis
Mabuya appendiculata
Mabuya mabouya
Mabuya sechellensis
Macaca andamaensis
Macaca andamanensis
Macaca cyanomalgus
Macaca cynicus
Macaca cynomalgus
Macaca cynomolgi
Macaca cynomolgus
Macaca cynomoli
Macaca domesticus
Macaca formosana
Macaca lasiotis
Macaca maurus
Macaca philippinensis
Macaca pileatus
Macaca rhesus
Macaca tcheliensis
Macaca thesus
Macacus cynicus
Macacus domesticus
Macacus irus
Macacus mulatta
Macacus philippinensis
Macacus pileatus
Macacus rhesus
Macacus silenus
Macacus sinicus
Macacus sinnus
Macadamia integrifolia
Macadamia nuts
Macadamia tetraphylla
Macaranga barteri
Macaranga bicolor
Macaranga capensis
Macaranga gabunica
Macaranga inamoena
Macaranga kilimandscharica
Macaranga neomildbraediana
Macaranga saccifera
Macaranga schweinfurthii
Macaranga sp
Macaranga tanarius
Macdonaldius truncocaudatus
Macdonaldius turgida
Macfadyena unguiscati
Machadoella spinigeri
Machadoella triatomae
Machaeranthera gracilis
Machaeranthera sp
Machaerilaemus latifrons
Machaerilaemus malleus
Machaeris illinoensis
Machaerium floribundum
Machaerium legum
Mackerel sharks
Maclurites magnus
Macoma constricta
Macoma mitchelli
Macoma sp
Macphersonia madagascariensis
Macquartia brevicornis
Macquartia pristis
Macracis ctenosauri
Macratria griseosellata
Macremphytus varianus
Macreupelmus apionidis
Macrobasis albida
Macrobasis unicolor
Macrobrachium ohione
Macrobrachium prawns
Macrobrachium shrimps
Macrobrachium spinipes
Macrocalyx ellisia
Macrocalyx hydrophylli
Macrocephalus costariquensis
Macrocephalus incisus
Macrocephalus spiculissimus
Macrocheles columbianus
Macrocheles muscadomesticae
Macrochelys lacertina
Macrochlamys cassida
Macrochlamys kazachstani
Macrocrinus mundulus
Macrodactylus angustatus
Macrodera verlatum
Macroderma porteri
Macroderoides echinus
Macroderoides parvum
Macrodiplodia desmazieri
Macrodorcus rubrofemoratus
Macrodyctium apicatus
Macrogeomys cavator
Macroglossum bombylaus
Macroglossum milvus
Macroglossum stellatum
Macrogyrodactylus anabantii
Macrogyrodactylus ctenopomii
Macrogyrodactylus latesi
Macrogyropus ratti
Macrolagria robusticeps
Macrolagria rufobrunnea
Macrometopia atra
Macronectes halli
Macronema radiatum
Macroneura vesicularis
Macropetasma africanum
Macrophoma canariensis
Macrophoma helianthi
Macrophoma zizaniae
Macrophomina bataticola
Macrophya epinota
Macrophya falsifica
Macrophya pleuricincta
Macrophya teutona
Macropipus megalopa
Macropipus zoea
Macropleura macropleura
Macropodia pezizoides
Macropodia sulcata
Macropophila biarcuata
Macropophila breviarcuata
Macropophila forcipata
Macropostrongyloides dissimilis
Macropostrongyloides lasiorhini
Macropostrongyloides yamagutii
Macropus penicillatus
Macrorhamphus griseus
Macrorhinus angustirostris
Macrorhinus augustirostris
Macrorileya inopinata
Macrosiphoniella abrotani
Macrosiphoniella absinthii
Macrosiphoniella artemisiae
Macrosiphoniella artemisiella
Macrosiphoniella cholodkovsyi
Macrosiphoniella cinerescens
Macrosiphoniella frigidicola
Macrosiphoniella glabra
Macrosiphoniella leucanthemi
Macrosiphoniella pennsylvanica
Macrosiphoniella subterranea
Macrosiphoniella tapuskae
Macrosiphum cornelli
Macrosolen capitellatus
Macrosolen retusus
Macrosporium ammoniicola
Macrosporium cancri
Macrosporium diospyri
Macrosporium elemantidis
Macrosporium epiphyllum
Macrosporium fraxinophilum
Macrosporium fuliginosum
Macrosporium paniculatum
Macrosporium pulvinatum
Macrosporium rubiginosus
Macrosporium sparsum
Macrosporium tiliae
Macrosporium vernoniae
Macrosporium vulgare
Macrosteles divisus
Macrosteles lepidus
Macrosteles nielsoni
Macrosteles severini
Macrosteles sexnotata
Macrostylocrinus ornatus
Macrosyrphus confrator
Macrotermes estherae
Macrotylus amoenus
Macrotylus dorsalis
Macrotylus essigi
Macrotylus geminus
Macrotylus lineolatus
Macrotylus neoregalis
Macrotylus nigricornis
Macrotylus tristis
Macrotylus vanduzeei
Macrouridae selenops
Macrouridae vespertilio
Macrouridophora tubiformis
Macrozamia communis
